Date,High,Low,Open,Close,Volume,Name,Day,Month,Year
12-11-19,13492.78711,13223.07422,13280.59766,13413.4873,5.59401E+11,2,12,11,2019
13-11-19,13660.57617,13415.69922,13420.59668,13583.14844,5.29821E+11,2,13,11,2019
14-11-19,13575.23926,13313.11719,13584.1416,13385.6123,5.66563E+11,2,14,11,2019
15-11-19,13342.15039,12849.85449,13389.82422,12931.63477,6.31511E+11,2,15,11,2019
16-11-19,13194.81543,12896.06152,12930.05273,13137,4.86499E+11,2,16,11,2019
17-11-19,13482.89746,13063.45117,13137.17676,13262.79785,5.27614E+11,2,17,11,2019
18-11-19,13448.49219,12890.79883,13257.22559,12990.37793,5.60284E+11,2,18,11,2019
19-11-19,13116.64453,12589.83984,12986.2666,12752.13184,5.41595E+11,2,19,11,2019
20-11-19,12847.80566,12582.03223,12749.23828,12611.31055,5.17218E+11,2,20,11,2019
21-11-19,12643.09863,11434.52832,12609.53516,11585.03125,6.13206E+11,2,21,11,2019
22-11-19,11704.21094,10219.25293,11588.12793,10788.14258,8.63001E+11,2,22,11,2019
23-11-19,11063.35156,10596.67676,10784.125,11014.26172,5.95103E+11,2,23,11,2019
24-11-19,11053.78613,10254.63379,11015.17676,10254.63379,5.58754E+11,2,24,11,2019
25-11-19,10768.31836,9592.208984,10244.74805,10500.81445,7.85913E+11,2,25,11,2019
26-11-19,10716.09961,10374.06152,10495.63574,10641.82617,5.46398E+11,2,26,11,2019
27-11-19,11033.87109,10224.49219,10601.23047,10900.18164,6.25335E+11,2,27,11,2019
28-11-19,11206.86133,10811.68848,10904.36328,10856.51563,5.25699E+11,2,28,11,2019
29-11-19,11254.50098,10867.8916,10860.16699,11143.69336,5.38435E+11,2,29,11,2019
30-11-19,11243.22656,10851.02344,11142.4209,10945.33301,4.71133E+11,2,30,11,2019
01-12-19,10941.53516,10552.35449,10941.90527,10847.81348,5.09636E+11,2,1,12,2019
02-12-19,10896.89648,10573.81152,10847.07813,10677.85059,4.77846E+11,2,2,12,2019
03-12-19,10785.6748,10476.49609,10677.78613,10616.76074,4.45201E+11,2,3,12,2019
04-12-19,10772.1875,10366.12891,10614.03223,10491.01074,5.62337E+11,2,4,12,2019
05-12-19,10934.5293,10385.05078,10486.63281,10655.63086,4.81624E+11,2,5,12,2019
06-12-19,10671.05957,10523.90234,10666.16113,10637.11621,4.60491E+11,2,6,12,2019
07-12-19,10680.27051,10578.67676,10637.3418,10606.72363,4.21453E+11,2,7,12,2019
08-12-19,10864.53613,10573.69043,10604.97754,10784.10352,4.5925E+11,2,8,12,2019
09-12-19,10781.33105,10476.68652,10781.22754,10519.53906,4.78636E+11,2,9,12,2019
10-12-19,10523.14648,10264.14844,10516.32324,10360.41602,4.85874E+11,2,10,12,2019
11-12-19,10408.52344,10118.92871,10364.21289,10158.72852,4.97805E+11,2,11,12,2019
12-12-19,10285.67871,9981.192383,10159.27051,10275.25977,5.56824E+11,2,12,12,2019
13-12-19,10310.56641,10161.37012,10278.90625,10246.07129,5.13546E+11,2,13,12,2019
14-12-19,10287.37793,10068.62793,10246.68457,10099.35449,4.98224E+11,2,14,12,2019
15-12-19,10173.61035,9855.633789,10099.05469,10116.3291,5.11429E+11,2,15,12,2019
16-12-19,10155.17871,9391.673828,10118.06348,9473.735352,6.37587E+11,2,16,12,2019
17-12-19,9519.507813,8623.298828,9476.085938,8709.166016,6.43376E+11,2,17,12,2019
18-12-19,9470.972656,8504.373047,8712.927734,9449.533203,8.4238E+11,2,18,12,2019
19-12-19,9558.62793,8973.175781,9446.735352,9211.763672,6.8131E+11,2,19,12,2019
20-12-19,9225.608398,9028.594727,9216.268555,9176.53125,5.81138E+11,2,20,12,2019
21-12-19,9182.333984,9073.15625,9178.658203,9110.046875,5.29625E+11,2,21,12,2019
22-12-19,9467.686523,9095.723633,9107.712891,9411.694336,6.48508E+11,2,22,12,2019
23-12-19,9595.689453,9074.708008,9407.035156,9159.985352,6.85321E+11,2,23,12,2019
24-12-19,9382.966797,9072.022461,9161.06543,9197.092773,5.67359E+11,2,24,12,2019
25-12-19,9197.420898,8899.339844,9197.420898,9011.157227,5.99868E+11,2,25,12,2019
26-12-19,9333.157227,8941.580078,9013.415039,9009.65625,6.13249E+11,2,26,12,2019
27-12-19,9149.689453,8915.638672,9010.196289,9086.62207,5.92805E+11,2,27,12,2019
28-12-19,9304.015625,9064.12793,9086.507813,9165.770508,5.7637E+11,2,28,12,2019
29-12-19,9772.646484,9143.081055,9161.782227,9625.982422,6.93514E+11,2,29,12,2019
30-12-19,9753.808594,9382.092773,9628.734375,9459.685547,6.98738E+11,2,30,12,2019
31-12-19,9535.273438,9183.436523,9458.171875,9241.383789,6.37208E+11,2,31,12,2019
01-01-20,9461.595703,9202.53418,9242.794922,9316.764648,5.65211E+11,2,1,1,2020
02-01-20,9334.075195,9058.295898,9318.048828,9090.780273,5.73138E+11,2,2,1,2020
03-01-20,9655.730469,9077.050781,9090.856445,9628.295898,7.51829E+11,2,3,1,2020
04-01-20,9763.279297,9547.123047,9628.067383,9692.712891,5.33249E+11,2,4,1,2020
05-01-20,10004.58496,9691.367188,9692.908203,9779.71875,5.40142E+11,2,5,1,2020
06-01-20,10362.30078,9770.081055,9781.783203,10360.5752,6.52902E+11,2,6,1,2020
07-01-20,10435.27051,10110.49316,10361.1377,10330.35938,6.66263E+11,2,7,1,2020
08-01-20,10490.40527,9878.833984,10326.31641,10092.45605,6.70686E+11,2,8,1,2020
09-01-20,10066.70801,9699.507813,10085.14258,9894.78418,5.4802E+11,2,9,1,2020
10-01-20,10234.58203,9620.728516,9893.918945,10220.13281,6.4494E+11,2,10,1,2020
11-01-20,10394.35742,10091.14648,10180.75586,10142.17773,6.62218E+11,2,11,1,2020
12-01-20,10370.84766,10126.86426,10149.65918,10351.55078,6.05178E+11,2,12,1,2020
13-01-20,10382.38379,10107.66602,10376.11816,10200.98926,5.92604E+11,2,13,1,2020
14-01-20,11881.09375,10207.73438,10202.71875,11758.78418,1.18415E+12,2,14,1,2020
15-01-20,12053.18457,11394.31641,11743.14258,11756.49902,1.07314E+12,2,15,1,2020
16-01-20,11853.71191,11332.29395,11763.72266,11664.46289,9.74589E+11,2,16,1,2020
17-01-20,12295.47656,11564.18164,11671.44336,12132.83984,1.06545E+12,2,17,1,2020
18-01-20,12683.3457,11849.30859,12130.5498,12458.62598,1.06064E+12,2,18,1,2020
19-01-20,12593.21289,11629.02734,12465.86719,11862.98926,9.74317E+11,2,19,1,2020
20-01-20,12013.66699,11531.79297,11858.32129,11871.99023,7.91691E+11,2,20,1,2020
21-01-20,12094.20215,11803.04785,11867.72559,12079.04395,6.96807E+11,2,21,1,2020
22-01-20,12160.36035,11859.24902,12072.73633,11967.33008,6.54907E+11,2,22,1,2020
23-01-20,12005.87793,11434.02344,11967.44043,11621.85449,7.41619E+11,2,23,1,2020
24-01-20,11719.45313,11180.25391,11619.77246,11629.70703,7.60164E+11,2,24,1,2020
25-01-20,11642.26367,11314.54102,11630.85547,11503.65723,5.88932E+11,2,25,1,2020
26-01-20,11998.62695,11432.34961,11496.01758,11988.41211,6.60619E+11,2,26,1,2020
27-01-20,12355.3418,11925.08301,11983.54395,12213.01172,7.8627E+11,2,27,1,2020
28-01-20,12564.69238,12163.44824,12209.72363,12564.69238,8.38704E+11,2,28,1,2020
29-01-20,12753.29199,12482.83984,12563.09375,12482.83984,7.64819E+11,2,29,1,2020
30-01-20,13330.66309,12336.85254,12473.38184,13218.29785,9.02125E+11,2,30,1,2020
31-01-20,13256.33203,12605.0459,13221.62012,12881.27246,8.38584E+11,2,31,1,2020
01-02-20,13144.77344,12851.60059,12877.9541,13132.50391,8.27222E+11,2,1,2,2020
02-02-20,13805.05566,12882.25684,13122.39063,13485.96582,1.00488E+12,2,2,2,2020
03-02-20,13796.71191,13409.83594,13485.24121,13541.95508,8.83911E+11,2,3,2,2020
04-02-20,13589.93848,13184.05176,13541.7168,13457.61035,8.32996E+11,2,4,2,2020
05-02-20,14722.37695,13437.30371,13461.05957,14539.15137,1.05827E+12,2,5,2,2020
06-02-20,15301.46094,14396.36621,14531.99316,15140.41309,1.17119E+12,2,6,2,2020
07-02-20,15958.14648,15183.14746,15138.75977,15928.47754,1.19242E+12,2,7,2,2020
08-02-20,16204.67383,15403.56641,15913.09375,15958.54688,1.19726E+12,2,8,2,2020
09-02-20,16438.92188,15946.75,15946.79785,16346.97656,1.07498E+12,2,9,2,2020
10-02-20,16340.97754,15549.2168,16344.87109,15937.28027,1.15578E+12,2,10,2,2020
11-02-20,16862.33203,15584.2207,15927.45801,16812.72266,1.20933E+12,2,11,2,2020
12-02-20,19423.69922,16820.84375,16816.07422,18925.07617,1.75021E+12,2,12,2,2020
13-02-20,19511.85156,18455.60742,18899.875,19109.71289,1.83908E+12,2,13,2,2020
14-02-20,20389.20117,18794.58789,19104.29688,20329.19727,1.68505E+12,2,14,2,2020
15-02-20,20537.06836,18903.10547,20353.78711,18935.21484,1.69393E+12,2,15,2,2020
16-02-20,19518.72461,17344.41602,18947.76563,18589.73828,1.7991E+12,2,16,2,2020
17-02-20,19043.74609,17459.72461,18589.44141,19007.5332,1.85706E+12,2,17,2,2020
18-02-20,20272.59375,18710.74805,19017.90625,20183,1.89782E+12,2,18,2,2020
19-02-20,20294.79492,18605.4375,20189.56445,18605.4375,1.6244E+12,2,19,2,2020
20-02-20,18884.91602,18000.10742,18609.44141,18541.92188,1.66981E+12,2,20,2,2020
21-02-20,19170.28125,18370.75,18537.73047,19093.36328,1.50012E+12,2,21,2,2020
22-02-20,19149.91016,18612.61719,19089.83789,18858.37109,1.21533E+12,2,22,2,2020
23-02-20,19678.74805,18831.68555,18854.53906,19678.74805,1.40793E+12,2,23,2,2020
24-02-20,19805.78125,18722.2207,19675.22266,19108.63086,1.61396E+12,2,24,2,2020
25-02-20,19124.125,17738.79297,19113.45508,17813.12891,1.57265E+12,2,25,2,2020
26-02-20,17944.82031,15846.9541,17807.56641,16175.25098,1.88039E+12,2,26,2,2020
27-02-20,16995.08008,15242.40918,16175.73633,16256.8584,1.83863E+12,2,27,2,2020
28-02-20,16799.81836,15621.43945,16273.64941,16366.43945,1.62852E+12,2,28,2,2020
29-02-20,16763.12305,15867.56641,16371.7041,15867.56641,1.31224E+12,2,29,2,2020
01-03-20,16360.47559,15454.86426,15860.64941,15804.20313,1.31213E+12,2,1,3,2020
02-03-20,16938.78906,15682.49316,15785.51172,16698.78516,1.47061E+12,2,2,3,2020
03-03-20,16996.49023,16175.95215,16695.4668,16482.5293,1.45773E+12,2,3,3,2020
04-03-20,16695.98047,16319.64551,16488.82227,16500.94922,1.2176E+12,2,4,3,2020
05-03-20,17186.53516,16510.05469,16510.05469,16932.74023,1.34427E+12,2,5,3,2020
06-03-20,18022.33789,16889.2832,16925.37109,18020.14258,1.43368E+12,2,6,3,2020
07-03-20,18499.73242,17580.05469,18036.7832,17602.39063,1.43805E+12,2,7,3,2020
08-03-20,17597.03125,14845.36621,17597.03125,14851.73535,1.58233E+12,2,8,3,2020
09-03-20,15373.18555,14284.69238,14898.31641,15034.54883,1.76001E+12,2,9,3,2020
10-03-20,15183.5625,14635.97656,15099.87402,14902.45117,1.3617E+12,2,10,3,2020
11-03-20,14971.93945,13644.64355,14902.50879,14454.39258,1.25985E+12,2,11,3,2020
12-03-20,14475.11816,8278.147461,14444.77832,8362.738281,1.64763E+12,2,12,3,2020
13-03-20,10246.00391,7185.461914,8388.259766,9851.472656,2.06084E+12,2,13,3,2020
14-03-20,9946.330078,9053.652344,9879.625977,9119.589844,9.42296E+11,2,14,3,2020
15-03-20,9776.083008,9012.173828,9115.15625,9256.544922,9.40279E+11,2,15,3,2020
16-03-20,9240.415039,7794.255859,9240.415039,8218.680664,1.18777E+12,2,16,3,2020
17-03-20,8802.158203,8203.886719,8203.886719,8434.600586,8.94775E+11,2,17,3,2020
18-03-20,8594.475586,8296.087891,8428.300781,8611.161133,8.71136E+11,2,18,3,2020
19-03-20,10561.95117,8602.957031,8610.977539,10266.42188,1.23238E+12,2,19,3,2020
20-03-20,11331.38379,9273.891602,10270.58691,10037.92969,1.43383E+12,2,20,3,2020
21-03-20,10282.58789,9616.454102,10065.50195,10044.0957,1.03483E+12,2,21,3,2020
22-03-20,10296.1416,9284.174805,10046.54883,9315.28125,9.44036E+11,2,22,3,2020
23-03-20,10330.31738,9276.886719,9318.667969,10330.31738,1.08347E+12,2,23,3,2020
24-03-20,10809.28027,10138.87207,10351.9502,10540.45801,1.10972E+12,2,24,3,2020
25-03-20,10745.27344,10185.76758,10552.12012,10329.91406,1.01885E+12,2,25,3,2020
26-03-20,10372.74023,10334.29492,10329.51855,10339.21973,8.49431E+11,2,26,3,2020
27-03-20,10427.99609,10028.7373,10339.8457,10028.7373,8.53308E+11,2,27,3,2020
28-03-20,10035.83496,9506.420898,10035.83496,9807.745117,9.10672E+11,2,28,3,2020
29-03-20,9821.790039,9468.029297,9809.904297,9468.561523,7.49299E+11,2,29,3,2020
29-03-20,10098.26367,9455.925781,9468.121094,10022.33203,8.92939E+11,2,29,3,2020
30-03-20,10115.56836,9942.426758,10016.02637,10064.27051,8.336E+11,2,30,3,2020
31-03-20,10387.70801,9936.092773,10065.68359,10387.70801,9.53998E+11,2,31,3,2020
01-04-20,11192.14648,10395.18457,10395.18457,10818.64453,1.16717E+12,2,1,4,2020
02-04-20,11201.11523,10673.55176,10824.83691,10858.61816,1.00757E+12,2,2,4,2020
03-04-20,11109.7334,10708.11035,10868.08398,11097.66504,9.12964E+11,2,3,4,2020
04-04-20,11167.1416,10859.44043,11100.84668,10943.99609,8.60063E+11,2,4,4,2020
05-04-20,12860.47363,10943.84082,10948.68945,12850.08301,1.64382E+12,2,5,4,2020
06-04-20,13228.78711,12436.10254,12850.96191,12489.13672,1.63842E+12,2,6,4,2020
07-04-20,13134.10059,12443.08789,12499.60449,13115.41992,1.29627E+12,2,7,4,2020
08-04-20,13134.87207,12817.41699,13124.50098,12966.1416,1.1312E+12,2,8,4,2020
09-04-20,12980.3877,11782.22168,12967.82031,12067.30566,1.36973E+12,2,9,4,2020
10-04-20,12277.18164,11830.08398,12076.94531,12052.34277,1.03258E+12,2,10,4,2020
11-04-20,12532.3252,11907.94922,12053.58984,12275.26465,1.15207E+12,2,11,4,2020
12-04-20,12245.34863,11571.59668,12243.13672,11917.68262,1.25562E+12,2,12,4,2020
13-04-20,12228.5459,11891.63574,11923.50977,11971.96777,1.11846E+12,2,13,4,2020
14-04-20,12252.37598,11688.89746,11969.63184,11726.53906,1.08415E+12,2,14,4,2020
15-04-20,13310.32227,11513.77148,11719.92383,13231.91309,1.76088E+12,2,15,4,2020
17-04-20,14377.63379,13128.7832,13128.7832,14299.1084,1.54228E+12,2,17,4,2020
18-04-20,14389.75586,13779.42285,14295.12891,13906.25781,1.46601E+12,2,18,4,2020
19-04-20,14239.81445,13055.97656,13895.94141,13196.73926,1.62888E+12,2,19,4,2020
20-04-20,13437.50195,13125.32031,13175.33496,13295.60352,1.26683E+12,2,20,4,2020
21-04-20,14038.85254,13224.63477,13290.42285,13952.43359,1.37497E+12,2,21,4,2020
22-04-20,14358.46191,13727.7998,13954.00781,14061.14258,1.61684E+12,2,22,4,2020
23-04-20,14541.58496,14075.84277,14075.84277,14442.18457,1.28127E+12,2,23,4,2020
24-04-20,15018.80078,14382.85449,14439.93066,14918.20801,1.39335E+12,2,24,4,2020
25-04-20,15206.33301,14857.20117,14910.44727,15051.67676,1.39865E+12,2,25,4,2020
26-04-20,15221.9873,14734.04883,15063.74414,15025.91992,1.42242E+12,2,26,4,2020
27-04-20,15119.9834,14857.26855,15029.6377,15093.7959,1.38584E+12,2,27,4,2020
28-04-20,16474.75781,15069.24902,15097.58496,16330.89453,1.98691E+12,2,28,4,2020
29-04-20,17069.27734,15539.88965,16326.44727,15655.41504,2.11823E+12,2,29,4,2020
30-04-20,16472.26563,15668.90039,15678.01367,16250.44727,1.57911E+12,2,30,4,2020
01-05-20,16367.93457,16142.80273,16251.28027,16328.33887,1.38474E+12,2,1,5,2020
02-05-20,16535.10742,15777.35254,16330.36328,15932.4668,1.54609E+12,2,2,5,2020
03-05-20,16014.4375,15073.63574,15929.27148,15746.28125,1.70965E+12,2,3,5,2020
04-05-20,15996.16895,15455.25781,15734.10254,15703.02734,1.44327E+12,2,4,5,2020
05-05-20,16090.64551,15553.02637,15680.77246,15554.16211,1.55069E+12,2,5,5,2020
06-05-20,16222.44531,15381.93652,15543.26758,16072.87695,1.78641E+12,2,6,5,2020
07-05-20,16396.44922,15754.71191,16065.97363,16075.75293,1.54312E+12,2,7,5,2020
08-05-20,16220.32031,15785.73633,16087.11816,15976.65527,1.43084E+12,2,8,5,2020
09-05-20,15973.03711,13801.08789,15973.03711,14245.61328,1.90432E+12,2,9,5,2020
10-05-20,14518.9082,13727.43652,14248.07715,14117.77441,1.5229E+12,2,10,5,2020
11-05-20,14401.71484,14101.74902,14115.0791,14268.29395,1.19835E+12,2,11,5,2020
12-05-20,15102.00586,14264.67285,14272.93652,15026.38477,1.28654E+12,2,12,5,2020
13-05-20,15385.16016,14864.08691,15003.61914,15321.63965,1.52126E+12,2,13,5,2020
14-05-20,15368.24219,14701.59961,15322.11523,14843.26074,1.25974E+12,2,14,5,2020
15-05-20,15385.66992,14758.19727,14842.55762,15226.77734,1.16692E+12,2,15,5,2020
16-05-20,15860.67383,15183.2002,15221.59863,15708.8457,1.17312E+12,2,16,5,2020
17-05-20,16394.4668,15705.08008,15710.44531,16220.23926,1.31649E+12,2,17,5,2020
18-05-20,16226.2793,15922.01172,16226.2793,16160.38379,1.08615E+12,2,18,5,2020
19-05-20,16257.28223,15723.48926,16160.01465,15870.70703,9.61637E+11,2,19,5,2020
20-05-20,15986.16602,14618.24512,15873.15625,15118.59473,1.0066E+12,2,20,5,2020
21-05-20,15851.93359,14978.82031,15115.0791,15743.84277,9.15102E+11,2,21,5,2020
22-05-20,15988.33887,15601.35352,15745.76465,15859.75098,8.10524E+11,2,22,5,2020
23-05-20,16004.19336,15379.13477,15861.39648,15379.13477,8.99272E+11,2,23,5,2020
24-05-20,15657.05566,15249.73047,15349.67188,15580.40137,7.90331E+11,2,24,5,2020
25-05-20,15613.24219,15130.86621,15575.83496,15241.60547,7.66959E+11,2,25,5,2020
26-05-20,15851.83594,15232.75391,15240.90332,15851.83594,8.0685E+11,2,26,5,2020
27-05-20,16674.92773,15615.66211,15853.50586,16641.91797,9.24484E+11,2,27,5,2020
28-05-20,16973.2168,16491.48438,16648.32422,16666.0918,9.26354E+11,2,28,5,2020
29-05-20,18423.36719,16520.28125,16669.26953,18302.71484,1.13492E+12,2,29,5,2020
30-05-20,18431.07813,17374.32617,18303.15234,17444.02344,9.24019E+11,2,30,5,2020
31-05-20,18741.24219,17407.19531,17435.30469,18651.23633,1.05355E+12,2,31,5,2020
01-06-20,18956.62695,17522.68359,18638.88477,17807.09766,1.03457E+12,2,1,6,2020
02-06-20,18393.52734,17722.82227,17820.32031,18393.52734,7.42866E+11,2,2,6,2020
03-06-20,18561.50195,17889.63086,18387.95117,18443.92578,7.67439E+11,2,3,6,2020
04-06-20,18691.93164,18187.01953,18438.13086,18227.81836,7.02294E+11,2,4,6,2020
05-06-20,18587.43359,18114.66406,18226.25977,18281.41992,6.13196E+11,2,5,6,2020
06-06-20,18547.26172,17857.80078,18279.66211,18514.5293,7.2081E+11,2,6,6,2020
07-06-20,18598.01758,18231.75977,18515.38281,18572.83789,6.09025E+11,2,7,6,2020
08-06-20,18726.14844,18323.09766,18562.66797,18493.29883,6.378E+11,2,8,6,2020
09-06-20,18818.55273,18372.35156,18486.55078,18726.54492,6.6545E+11,2,9,6,2020
10-06-20,18882.82031,17507.86914,18734.38477,17603.62109,9.38788E+11,2,10,6,2020
11-06-20,18174.38086,17447.29492,17597.75586,18039.27148,6.73659E+11,2,11,6,2020
12-06-20,18168.39063,17917.47266,18043.17773,18146.79883,5.42456E+11,2,12,6,2020
13-06-20,18161.42969,17694.90625,18151.30664,17782.66211,5.65074E+11,2,13,6,2020
14-06-20,17769.48242,16835.39063,17778.37891,17469.5957,8.00514E+11,2,14,6,2020
15-06-20,17973.73242,17331.83398,17456.9375,17910.29883,6.08606E+11,2,15,6,2020
16-06-20,17979.99414,17498.76758,17916.12109,17799.47852,5.88258E+11,2,16,6,2020
17-06-20,17882.29492,17491.76367,17789.58008,17732.67969,5.12939E+11,2,17,6,2020
18-06-20,17736.95703,17282.35938,17721.50977,17319.80469,5.29677E+11,2,18,6,2020
19-06-20,17648.50781,17281.85742,17307.45898,17482.67773,4.76792E+11,2,19,6,2020
20-06-20,17717.89258,17428.95898,17478.24609,17461.01172,4.27044E+11,2,20,6,2020
21-06-20,18470.37305,17458.00195,17462.04492,18381.60352,6.88142E+11,2,21,6,2020
22-06-20,18521.18945,18170.28711,18381.89258,18460.21094,5.00898E+11,2,22,6,2020
23-06-20,18811.92969,17626.22266,18463.51953,17858.41992,6.67688E+11,2,23,6,2020
24-06-20,17863.93164,17446.11719,17853.14648,17596.5918,5.29567E+11,2,24,6,2020
25-06-20,17668.96094,17348.81445,17591.53125,17369.33398,5.43576E+11,2,25,6,2020
26-06-20,17583.01172,16680.85742,17366.57031,16862.00195,5.23223E+11,2,26,6,2020
27-06-20,17288.43164,16598.2793,16858.57617,17040.76563,4.69292E+11,2,27,6,2020
28-06-20,17360.10352,16792.47852,17041.84375,17231.23438,5.079E+11,2,28,6,2020
29-06-20,17339.62305,16984.95508,17214.13477,17099.79492,4.60454E+11,2,29,6,2020
30-06-20,17570.39844,16984.42969,17086.16406,17438.72266,4.87723E+11,2,30,6,2020
01-07-20,17550.95898,16861.16992,17451.96484,17179.18164,4.65232E+11,2,1,7,2020
02-07-20,17196.93945,16796.45117,17173.69727,16831.78125,3.8154E+11,2,2,7,2020
03-07-20,17180.31641,16812.83203,16824.41992,17107.12891,3.90447E+11,2,3,7,2020
04-07-20,17165.57422,16766.26758,17099.81641,17001.89063,3.95217E+11,2,4,7,2020
05-07-20,18064.97656,16954.50781,17003.41602,18018.53516,6.55274E+11,2,5,7,2020
06-07-20,18105.97266,17539.3457,17978.42383,17907.62891,4.82492E+11,2,6,7,2020
07-07-20,18606.14258,17840.55273,17913.95508,18485.48633,7.41352E+11,2,7,7,2020
08-07-20,18539.58008,18024.375,18491.35156,18259.63672,6.33342E+11,2,8,7,2020
09-07-20,18249.70508,17817.87891,18248.51953,18112.11914,5.47258E+11,2,9,7,2020
10-07-20,18152.89063,17912.66602,18116.61328,18006.17773,4.24333E+11,2,10,7,2020
11-07-20,18295.90234,17879.25,18006.28711,18198.3125,4.95777E+11,2,11,7,2020
12-07-20,18377.89453,17914.49023,18202.08398,18021.15234,5.85733E+11,2,12,7,2020
13-07-20,18226.57422,17923.89063,18049.05859,18094.47266,5.54217E+11,2,13,7,2020
14-07-20,18184.24805,17809.13281,18089.36328,17917.73047,4.65133E+11,2,14,7,2020
15-07-20,17961.52344,17433.3125,17919.78906,17565.29688,4.38458E+11,2,15,7,2020
16-07-20,17573.7793,17443.87695,17569.09375,17434.13086,4.38888E+11,2,16,7,2020
17-07-20,17716.5625,17400.5625,17440.31836,17637.1582,4.04252E+11,2,17,7,2020
18-07-20,17912.54688,17472.07813,17635.24805,17862.12891,4.68213E+11,2,18,7,2020
19-07-20,17943.69727,17560.50781,17862.67969,17652.53125,4.18653E+11,2,19,7,2020
20-07-20,18347.19336,17617.25977,17663.69531,18264.4043,5.07395E+11,2,20,7,2020
21-07-20,19619.16992,18129.46094,18265.93555,19562.05859,5.74652E+11,2,21,7,2020
22-07-20,20765.82617,19488.4707,19576.83008,20561.51953,7.69595E+11,2,22,7,2020
23-07-20,21385.67383,20156.85352,20564.03711,20864.28711,7.07349E+11,2,23,7,2020
24-07-20,22921.12891,20850.16211,20850.16211,22720.55078,8.05908E+11,2,24,7,2020
25-07-20,23641.87305,22437.42383,22693.32031,23148.97461,8.97418E+11,2,25,7,2020
26-07-20,24736.92969,23150.04492,23150.04492,24049.97461,1.17023E+12,2,26,7,2020
27-07-20,24378.56641,23037.40039,24073.58594,23717.78711,9.25554E+11,2,27,7,2020
28-07-20,24270.98633,23454.57813,23710.15625,23805.67383,8.13908E+11,2,28,7,2020
29-07-20,25325.62109,23633.9668,23802.24023,25016.80859,8.84348E+11,2,29,7,2020
30-07-20,26121.41602,24606.70703,25020.33008,25892.375,9.01452E+11,2,30,7,2020
31-07-20,29136.33984,25744.97266,25910.6543,28862.97656,1.05241E+12,2,31,7,2020
01-08-20,30813.29688,26760.73633,28889.21289,27770.00586,1.41668E+12,2,1,8,2020
02-08-20,29821.66992,27669.99023,27804.62891,29036.0918,9.64723E+11,2,2,8,2020
03-08-20,30118.44141,28800.33203,29025.66602,29264.63672,1.05737E+12,2,3,8,2020
04-08-20,30428.28711,28979.1875,29252.27734,30037.98633,9.63053E+11,2,4,8,2020
05-08-20,30216.23828,29403.18164,30037.48438,29584.04883,8.46757E+11,2,5,8,2020
06-08-20,29867.68164,27596.33984,29603.89258,28473.23828,9.56705E+11,2,6,8,2020
07-08-20,29559.10156,28310.94727,28476.14453,29559.10156,7.00893E+11,2,7,8,2020
08-08-20,29990.47656,28926.01953,29657.97461,29343.82813,7.09067E+11,2,8,8,2020
09-08-20,29937.22461,29337.9043,29337.9043,29642.53906,8.7499E+11,2,9,8,2020
10-08-20,29836.68555,27695.48633,29643.07617,28382.92773,9.54511E+11,2,10,8,2020
11-08-20,29258.08398,27523.53906,28359.03125,29236.53906,9.27793E+11,2,11,8,2020
12-08-20,32388.77344,28412.81055,29222.62695,32080.15234,1.38277E+12,2,12,8,2020
13-08-20,33276.53906,31689.55469,32075.32617,32741.2832,1.12766E+12,2,13,8,2020
14-08-20,33067.40625,32178.13281,32753.64648,32438.65234,9.29401E+11,2,14,8,2020
15-08-20,32656.54688,31071.15625,32438.32813,32491.93555,9.11481E+11,2,15,8,2020
16-08-20,33094.125,31625.64063,32505.95313,32106.12891,9.88684E+11,2,16,8,2020
17-08-20,32333.23633,31329.63672,32116.47266,31595.83789,8.93353E+11,2,17,8,2020
18-08-20,31846.2793,29742.58594,31601.00586,30473.32227,9.84934E+11,2,18,8,2020
19-08-20,31398.44727,30288.82617,30495.44727,31228.4668,7.53118E+11,2,19,8,2020
20-08-20,31400.00391,29030.69141,31206.64258,29156.96484,8.82802E+11,2,20,8,2020
21-08-20,29706.96484,28684.0332,29149.82813,29659.65039,7.59172E+11,2,21,8,2020
22-08-20,29708.75,28850.76367,29639.24609,29323.33008,6.09664E+11,2,22,8,2020
23-08-20,30372.43555,29168.24805,29345.39258,30281.75,7.66337E+11,2,23,8,2020
24-08-20,30310.21875,27792.98633,30276.36914,28507.62305,9.22668E+11,2,24,8,2020
25-08-20,29094.45703,28138.35742,28505.87109,28699.38086,7.40185E+11,2,25,8,2020
26-08-20,29216.75977,27677.29297,28710.05469,28228.43555,7.71515E+11,2,26,8,2020
27-08-20,29113.27344,28208.54492,28228.20898,28949.7207,6.66981E+11,2,27,8,2020
28-08-20,29662.11523,28742.23633,28936.03906,29245.6582,6.419E+11,2,28,8,2020
29-08-20,31346.75977,29222.76172,29223.36914,31327.95703,8.19914E+11,2,29,8,2020
30-08-20,32206.94922,30871.78711,31336.24219,31951.29883,9.38149E+11,2,30,8,2020
31-08-20,35596.84375,31807.50586,31936.22266,34856.44141,1.37823E+12,2,31,8,2020
01-09-20,35068.51172,31106.61523,34853.22656,32234.17773,1.44248E+12,2,1,9,2020
02-09-20,32866.4375,27994.50977,32248.78906,28328.14258,1.44133E+12,2,2,9,2020
03-09-20,29439.03516,27241.41797,28254.66992,28437.1875,1.22666E+12,2,3,9,2020
